#Digilent WaveForms Scope FFT
#Device Name: Discovery3
#Serial Number: SN:210415BB6C6F
#Date Time: 2026-05-19 14:40:38.231

Frequency (Hz),Channel 1 (dBV),Phase (deg)
10148620.60546875,-107.7141533934305,144.1357982349097
10149383.54492188,-109.2578875847476,-15.19351512673225
10150146.484375,-109.739053177711,-175.5109021495003
10150909.42382813,-108.4722989883058,-53.39352265849955
10151672.36328125,-110.2415877854984,128.9883244255811
10152435.30273438,-114.8559623949801,11.37800502156696
10153198.2421875,-121.3034296833971,174.3818038724222
10153961.18164063,-110.5009254377322,-116.6978196970052
10154724.12109375,-106.4847924383285,147.4961453396182
10155487.06054688,-103.9447674856559,8.355119871822641
10156250,-107.2220320161183,-159.9196301940202
10157012.93945313,-110.6641153158276,61.67858121798172
10157775.87890625,-114.6026204362467,38.89059830581295
10158538.81835938,-105.4184536376893,-115.7190694555654
10159301.7578125,-109.3743724227176,116.4273699767283
10160064.69726563,-111.436782428343,-32.4568241735245
10160827.63671875,-108.5280754588035,166.1240751617161
10161590.57617188,-107.8440002146667,34.69362596490837
10162353.515625,-115.9380890584674,-138.3349402002037
10163116.45507813,-114.1795076839283,-131.8804583071123
10163879.39453125,-114.0371379495396,106.3034327156569
10164642.33398438,-114.3593943570161,10.63450394026029
10165405.2734375,-105.7225245198139,-177.6868767329331
10166168.21289063,-108.8015767079151,43.41328611811229
10166931.15234375,-102.9680647988428,-75.86394786645907
10167694.09179688,-102.4365785112906,99.65190485604445
10168457.03125,-104.8806874332903,-124.3884828932814
10169219.97070313,-105.1175868358528,8.703187978011082
10169982.91015625,-115.9022713535581,-97.63269883941621
10170745.84960938,-106.9825480547528,-170.7745428117541
10171508.7890625,-111.3952456238425,15.8160572484463
10172271.72851563,-118.8445623657323,101.2628844711773
10173034.66796875,-111.788820619367,-136.1200490208856
10173797.60742188,-106.2123267279964,26.24318250303259
10174560.546875,-100.3664181493623,-153.4081858981999
10175323.48632813,-102.5507601850677,5.636378836319258
10176086.42578125,-113.1347708213061,-165.9913399858696
10176849.36523438,-106.7461454814426,150.7580113457255
10177612.3046875,-108.4365889086992,-30.45567343470187
10178375.24414063,-112.0465435683531,-24.69534377244002
10179138.18359375,-104.4703737069362,101.628265770516
10179901.12304688,-106.7014846621169,-42.90419567768843
10180664.0625,-103.0081520764671,-127.6109238627291
10181427.00195313,-104.0520696502528,96.57396329349992
10182189.94140625,-112.0761261514351,-37.39378943051122
10182952.88085938,-112.4541093681733,-120.9198037815995
10183715.8203125,-110.4145117439162,95.58210400719844
10184478.75976563,-108.0124990096985,109.9786536051289
10185241.69921875,-106.3828278825944,-74.69838212789175
10186004.63867188,-112.1968476924577,-174.0853194525883
10186767.578125,-108.476511512453,65.10292238404453
10187530.51757813,-106.1449923001024,-115.8728792485815
10188293.45703125,-109.1266004569667,33.13005431521533
10189056.39648438,-111.6919708602166,-171.4497519138175
10189819.3359375,-111.3477082768921,-94.02607076635462
10190582.27539063,-103.696754934016,97.71912389783834
10191345.21484375,-103.1727981296938,-75.49058304548265
10192108.15429688,-108.3506667130572,50.82814614782995
10192871.09375,-112.8099960182377,149.7901908797118
10193634.03320313,-107.2728095633543,-162.7259777765329
10194396.97265625,-102.0477887870826,-14.67093462346776
10195159.91210938,-105.7712964599629,133.0034490591114
10195922.8515625,-111.1502959492621,-57.9086800996169
10196685.79101563,-108.9726426189115,-179.8575603438831
10197448.73046875,-109.5051036854676,-2.834420788105281
10198211.66992188,-112.2171767029695,159.074320823701
10198974.609375,-110.6142608386251,131.2725521677525
10199737.54882813,-109.1613848433691,-49.02556123851132
10200500.48828125,-112.8311348540472,9.090027743195073
10201263.42773438,-102.1624165669051,-178.9825892953108
10202026.3671875,-100.330041330316,37.02314879625544
10202789.30664063,-102.4926810321239,-133.0523322840231
10203552.24609375,-102.503194830123,46.07096879816349
10204315.18554688,-102.1230037841145,-159.2452271434827
10205078.125,-113.5897429807447,-20.1000315281018
10205841.06445313,-108.432562961006,57.52969962449961
10206604.00390625,-104.4815881946798,-41.69105598657058
10207366.94335938,-101.441013901992,-169.4744197430133
10208129.8828125,-102.6276716464443,81.43497640015798
10208892.82226563,-108.60035314599,-82.04247577989626
10209655.76171875,-107.5988836522272,59.43666783936654
10210418.70117188,-110.9999577077916,-106.6923497025377
10211181.640625,-112.1016916066553,-53.97057800357972
10211944.58007813,-107.8821219002074,132.4892313278026
10212707.51953125,-108.4953059234907,-20.39808085267023
10213470.45898438,-110.0447244901532,21.38803668586512
10214233.3984375,-107.0005919137765,-161.3661300515556
10214996.33789063,-105.0699857783722,138.5946831410403
10215759.27734375,-108.5164391651186,-56.36244779526287
10216522.21679688,-107.1794308423078,151.1919948186808
10217285.15625,-105.7202586158951,-12.6380996851566
10218048.09570313,-117.7919646268948,61.39414924154224
10218811.03515625,-115.3646223474061,-92.81134898656477
10219573.97460938,-103.4640033531608,74.86021209527084
10220336.9140625,-104.6830701640778,-74.36389876816496
10221099.85351563,-112.2364284745307,162.2310021940124
10221862.79296875,-114.8621491535009,-139.8328972124111
10222625.73242188,-106.9282113793145,55.63437020672401
10223388.671875,-113.0920297710769,168.1260378252024
10224151.61132813,-103.8804726007148,-72.12846057813917
10224914.55078125,-106.2319541652974,118.0050692515573
10225677.49023438,-112.8666742479446,166.7461096074266
10226440.4296875,-102.8400632976945,-1.942861136901355
10227203.36914063,-104.6847411911234,-177.706780320344
10227966.30859375,-109.3342777087778,138.6466991639787
10228729.24804688,-106.1174466355138,-82.23416237211973
10229492.1875,-103.0818834299622,29.35667081779271
10230255.12695313,-105.6244317792992,-164.4687365933803
10231018.06640625,-111.7697274147123,-34.25042404694623
10231781.00585938,-106.1124838517853,141.7722322834871
10232543.9453125,-104.7416748472133,-38.87261484666617
10233306.88476563,-108.0784196713143,-155.7082645895001
10234069.82421875,-108.6460042701356,35.49310140123912
10234832.76367188,-113.5535902936564,31.87768626004113
10235595.703125,-104.211919722115,-154.4372268059752
10236358.64257813,-116.9862707873162,158.5187377634718
10237121.58203125,-104.1685607898505,-1.122722136222152
10237884.52148438,-102.7542806216323,-165.0732886775826
10238647.4609375,-106.3234558879676,52.43728345442868
10239410.40039063,-106.3110726405024,-120.2681602550122
10240173.33984375,-104.7984196526589,27.18926164013833
10240936.27929688,-109.5034068452787,-106.3196113445296
10241699.21875,-114.7804001488119,-92.46951495792202
10242462.15820313,-110.1008433940936,82.1994144551648
10243225.09765625,-112.4832045877637,-176.09673529484
10243988.03710938,-119.9965101155788,-22.07908832895546
10244750.9765625,-110.1574836281006,17.34812751992735
10245513.91601563,-105.9031624121425,175.8246366811029
10246276.85546875,-123.2058436573013,33.54348844735322
10247039.79492188,-117.0522035312164,-149.4341358713523
10247802.734375,-105.1022456890866,6.131503469616747
10248565.67382813,-109.5728909020945,-127.8340041700704
10249328.61328125,-109.1193835032969,125.8125096905738
10250091.55273438,-120.4668909558266,-164.3492108364849
10250854.4921875,-105.7322619494328,-66.19813523447519
10251617.43164063,-104.4107685481784,111.269917670594
10252380.37109375,-110.745374537904,-9.579142215667774
10253143.31054688,-102.32164234854,-177.5003417077842
10253906.25,-103.3781543408378,-4.010717974651159
10254669.18945313,-105.2910613646423,179.0508676423891
10255432.12890625,-104.9574439282992,-28.74027547125941
10256195.06835938,-104.9646367358337,142.6126843557313
10256958.0078125,-111.1249730808133,39.42671776433897
10257720.94726563,-113.2408810654169,-101.5279160983744
10258483.88671875,-105.9236402841595,58.15060604192679
10259246.82617188,-110.4772595389729,-131.6791123568889
10260009.765625,-111.2998340883729,-129.181695810341
10260772.70507813,-122.2593450180953,-20.9816180912035
10261535.64453125,-117.4827306178844,118.0660598411483
10262298.58398438,-125.230749399381,97.67547909328967
10263061.5234375,-107.4736212292807,-124.1868075716706
10263824.46289063,-102.1162978001664,13.90716505356491
10264587.40234375,-100.6138346048383,-170.178499497126
10265350.34179688,-98.34512854785905,23.78193062192284
10266113.28125,-99.00611888939127,-136.1391667833878
10266876.22070313,-105.2950973431195,80.77088896526325
10267639.16015625,-112.6964110544832,175.23388176942
10268402.09960938,-101.9408640908573,-40.59684234413188
10269165.0390625,-104.5353607234747,130.370636654772
10269927.97851563,-115.5380912383049,-133.5022108942513
10270690.91796875,-112.625779456853,-53.63002948640648
10271453.85742188,-107.6526900735122,-170.8944342923331
10272216.796875,-108.4470075218164,33.74237932244895
10272979.73632813,-118.221032064134,-66.64876909207641
10273742.67578125,-105.7610687715678,158.7025341011399
10274505.61523438,-104.0628840479004,5.520586291709873
10275268.5546875,-107.4909655737167,-162.9112692816257
10276031.49414063,-115.8266570976219,99.13159146353536
10276794.43359375,-106.9664835609708,-110.8619878391681
10277557.37304688,-116.9659107791335,169.54673442751
10278320.3125,-110.8356231038319,20.97553564718933
10279083.25195313,-115.6773352245082,82.30109783657339
10279846.19140625,-120.3568053529434,17.40143095457289
10280609.13085938,-113.7928440851846,-171.1407886719679
10281372.0703125,-114.3331631878712,-78.70940930613311
10282135.00976563,-113.0240888786732,20.27723374505938
10282897.94921875,-121.2468553756146,43.83003102186701
10283660.88867188,-104.8121955210262,110.7387940254749
10284423.828125,-103.0231930181347,-109.9165146255018
10285186.76757813,-120.4874587868955,-46.21441854870196
10285949.70703125,-113.1059588661736,-55.28263218144173
10286712.64648438,-105.824398362295,118.691460153317
10287475.5859375,-105.8459404468067,-18.44510024556764
10288238.52539063,-105.1079796656404,160.0731785048125
10289001.46484375,-107.8300510510977,33.94100423574729
10289764.40429688,-106.1377364068345,-118.7325836482864
10290527.34375,-106.7523534843685,18.1374732195287
10291290.28320313,-125.7663079243217,-173.8997426582688
10292053.22265625,-105.3412736092772,-155.4820544743969
10292816.16210938,-108.3623584750527,69.01019647718452
10293579.1015625,-111.7013960392257,-3.896625807861048
10294342.04101563,-106.067362490757,-112.6652308665406
10295104.98046875,-100.0898976564833,95.12929776411197
10295867.91992188,-100.3500539966963,-87.2899733289849
10296630.859375,-107.4561819711975,68.87486643025603
10297393.79882813,-106.7372729714041,118.6835274339002
10298156.73828125,-105.7426349750295,-54.7698650882294
10298919.67773438,-102.010580992223,-144.1433889067877
10299682.6171875,-106.5934708691552,79.64609872322849
10300445.55664063,-104.8335029189876,5.949730717447843
10301208.49609375,-105.8016552163426,168.942000690256
10301971.43554688,-106.3740825832858,-76.04444521578685
10302734.375,-106.3384792509079,20.49112794594272
10303497.31445313,-103.0858876426892,-178.477474722816
10304260.25390625,-108.4242270226724,73.548574091478
10305023.19335938,-103.96578547614,-36.66801930490632
10305786.1328125,-108.1705402890002,151.0283224817333
10306549.07226563,-109.2251852039732,-46.82698738367316
10307312.01171875,-105.9077060689674,-144.2377637575044
10308074.95117188,-100.9354234257423,71.24775351713681
10308837.890625,-107.8096575592311,-122.4823582812984
10309600.83007813,-109.4044418772055,116.0869245736916
10310363.76953125,-104.2012363775913,-59.68756286558185
10311126.70898438,-113.2537954609826,92.46801456862161
10311889.6484375,-104.426484991849,153.0025514441074
10312652.58789063,-106.7721769762964,-57.43107343364593
10313415.52734375,-115.7515496885471,-88.69957136694443
10314178.46679688,-107.4113190833355,72.24702196380669
10314941.40625,-115.1911567800698,-95.09713759775511
10315704.34570313,-114.6633140213271,-95.39618003295
10316467.28515625,-108.4618876315928,88.74745417081216
10317230.22460938,-109.588802723229,-152.7995637232176
10317993.1640625,-114.9244363715032,-9.377958767612265
10318756.10351563,-115.49888468035,-42.89052859615747
10319519.04296875,-111.6045292058622,127.0447754570766
10320281.98242188,-107.0169149921859,35.06104600099466
10321044.921875,-102.6363942057459,-148.382324642857
10321807.86132813,-105.2364954495612,21.5462637389018
10322570.80078125,-110.7954405016938,-89.7614211166795
10323333.74023438,-102.3673495136839,72.46021575234475
10324096.6796875,-102.2421249412399,-96.06861763803333
10324859.61914063,-107.6742979358663,116.5492803357983
10325622.55859375,-105.6681533961637,-89.30566635268661
10326385.49804688,-113.0185779020288,38.84987568432799
10327148.4375,-109.4296226654194,56.15281060180681
10327911.37695313,-117.0784525270186,-146.5164036927049
10328674.31640625,-127.9400913396964,-138.2901737196394
10329437.25585938,-111.4007774852733,-50.44581587015826
10330200.1953125,-105.7256510223533,122.9625527026811
10330963.13476563,-105.3647534366711,-90.11091331060365
10331726.07421875,-110.1857124879281,129.3832586887079
10332489.01367188,-113.9761148266309,42.09232226859583
10333251.953125,-114.6816355775159,-112.5577312229165
10334014.89257813,-112.2336391547405,-66.78531014662059
10334777.83203125,-112.0908800350282,164.5097338229631
10335540.77148438,-109.8734218085245,-66.17976787224524
10336303.7109375,-105.4068401506637,71.3828072032335
10337066.65039063,-108.6730541914835,104.5076097371436
10337829.58984375,-99.18322091705606,-85.66854411965254
10338592.52929688,-104.2989411132373,95.29246281675786
10339355.46875,-110.0751251314127,176.3543836932508
10340118.40820313,-106.1537334457343,-35.53193750408197
10340881.34765625,-107.454960928544,177.7869656364196
10341644.28710938,-106.9935656271836,26.43223238759196
10342407.2265625,-106.2170420612255,-160.2896887821171
10343170.16601563,-109.2893096745629,-9.296599331881966
10343933.10546875,-103.7833769836426,123.4011015031712
10344696.04492188,-102.3140669209585,-67.56487198158143
10345458.984375,-107.9160856999402,107.0523892718417
10346221.92382813,-107.1996133892997,161.281154590535
10346984.86328125,-105.7962135276818,-27.77402188954323
10347747.80273438,-109.646069643098,-27.82036920567851
10348510.7421875,-104.8363768716156,162.9478579572729
10349273.68164063,-111.6886506084099,155.8794319898703
10350036.62109375,-105.1490075746536,-27.50856988310469
10350799.56054688,-110.0923435136468,169.6981828367158
10351562.5,-108.0297051482135,19.39366831978412
10352325.43945313,-104.7980737180528,172.3119921408532
10353088.37890625,-110.0621324728365,-59.31055478772835
10353851.31835938,-115.8110026480667,-12.60507947086758
10354614.2578125,-102.0312426932107,130.1349150006264
10355377.19726563,-106.4918548988943,-29.23291177655354
10356140.13671875,-118.1987796936741,177.8824978975283
